acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
0.07101,-0.69584,0.7797,1.2397,0.78558,1.1937,0.99386,40.602,-52.806,0.38098,0.28249,0.68549,0.48875,0.30382,0.45216,0.47577,28.503,45.554,2.0149,-18.776,20.926,33.559,21.286,32.275,26.92,1098.9,-1394.3,0.81104,-0.013428,2.0227,2.8377,1.9903,2.4743,2.4539,89.102,73.553,8,7,4,6,9,8,7,0.54348,-15.748,-2.4934,118.64,115.08,91.123,74.383,103.1,146.94,34.388,137.67,136.51,119.82,77.68,-80.686,-296.69,-41.25,2597.3,2516.5,2024.3,1616.2,241.94,219.5,57.988,534.17,531.01,480.87,241.94,4,5,5,6,6,6,6,-0.22633,0.48167,0.77792,1.0147,0.62468,0.9358,0.86745,16.937,64.336,0.39814,0.20452,0.35008,0.41095,0.28917,0.34974,0.41981,26.547,11.43,-2.536,5.134,8.738,11.213,6.8088,10.287,9.7858,201.79,697.39,0.473,0.897,1.647,2.1429,1.3709,1.8275,1.9912,57.984,83.61,4,2,3,3,2,3,4,6.5347,-17.978,3.3563,78.395,64.039,70.772,50.326,41.216,74.776,64.17,73.408,58.247,69.512,56.834,188.91,-349.48,154.12,1750.9,1434.7,1573.5,1119.1,107.68,113.9,142.5,240.04,184.47,234.87,178.61,3,6,4,5,5,5,4,4
-0.80905,0.34358,0.4647,1.0131,0.88298,0.59808,0.94711,-65.315,33.067,0.14596,0.11819,0.15294,0.14094,0.16752,0.11434,0.13244,6.3871,5.2976,-33.218,14.056,18.797,41.397,36.236,24.286,38.691,-2686.9,1343.6,-0.49048,0.6084,0.85547,1.3909,1.3208,0.88719,1.2507,-53.56,50.455,5,6,6,7,7,5,7,-41.772,34.4,28.517,92.299,81.533,74.968,59.336,30.049,62.892,27.527,25.844,31.721,30.986,25.761,-1204.4,965.12,855.68,2552.1,2243.6,2049.8,1690.5,2.5457,153.06,65.777,159.67,153.16,159.58,93.505,6,5,4,6,6,6,4,-0.02389,-0.63436,0.76244,0.99966,0.63984,0.9959,0.76765,28.426,-83.296,0.084833,0.067388,0.06829,0.028401,0.071227,0.028364,0.064624,9.762,4.4792,-0.59302,-16.503,19.846,26.009,16.642,25.914,19.977,742.49,-2168.2,0.080322,-0.53564,0.87988,1.0514,0.7535,1.0499,0.88182,41.259,-71.152,8,5,8,9,6,9,8,3.0674,32.253,14.809,85.228,78.872,77.194,39.506,38.717,74.681,31.344,41.366,40.012,39.798,32.728,94.863,516.71,214.62,1433.5,1335.2,1304.9,635.77,49.741,140.18,97.043,164.87,140.19,140.5,134.83,4,3,2,3,3,3,4,5
-0.56519,0.46436,0.58932,1.0266,0.76005,0.78192,0.91245,-28.074,50.938,0.30121,0.072465,0.28669,0.044093,0.22842,0.19399,0.049794,35.596,17.76,-20.32,16.71,21.102,36.95,27.365,28.085,32.842,-1001.4,1832.4,-0.048584,0.60693,0.93774,1.1295,1.1032,1.0608,0.96375,37.304,84.907,5,5,8,8,5,5,10,0.085253,0.472,0.42852,101.21,99.008,98.945,21.148,13.833,142.32,21.475,101.34,101.33,102.72,13.722,5.061,90.259,21.296,2620.6,2569.6,2559.4,534.19,22.774,337.04,38.201,338.76,337.23,338.57,46.638,4,3,1,3,3,4,4,-0.4027,-0.4318,0.88469,1.0977,0.60709,0.99514,1.0023,-5.1651,-20.632,0.17986,0.1354,0.27354,0.2204,0.17273,0.2665,0.21137,37.56,21.446,-8.994,-9.5289,19.405,24.161,13.438,21.863,22.046,-124.6,-432.82,-0.053223,-0.21509,1.4006,1.4613,0.95072,1.4506,1.4052,58.98,15.396,6,5,6,5,5,5,6,-43.242,-49.23,6.6413,74.893,73.713,54.639,49.654,30.213,40.95,15.437,37.961,36.688,36.747,23.439,-511.57,-506.81,58.75,805,794.96,567.42,554.52,22.18,21.951,47.18,144.38,136.46,139.6,83.225,2,2,3,2,2,1,3,2
-0.72872,-0.71886,0.1818,1.19,1.0575,0.89197,0.91707,-36.573,-35.778,0.37312,0.33887,0.48192,0.37333,0.42563,0.30463,0.29153,24.836,22.306,-21.125,-21.014,5.0533,34.694,30.802,26.077,26.671,-1048,-1042.6,-0.086914,-0.1333,0.90576,2.185,1.9486,1.6488,1.7416,13.807,21.409,9,8,7,8,8,7,9,-50.828,-3.5598,60.684,140.81,112.29,108.1,114.25,87.205,86.791,56.095,64.572,68.614,48.544,60.681,-1305.1,-94.497,1463.8,3419.2,2734.1,2622.2,2769.4,78.841,235.55,165.88,268.32,268.11,235.79,212.67,3,4,4,6,6,6,3,-0.46358,0.76183,0.19058,1.0892,0.92067,0.94816,0.73725,-16.101,61.276,0.19454,0.23702,0.56641,0.16724,0.19216,0.26277,0.19946,29.956,15.199,-5.2525,8.207,2.4485,12,10.062,10.355,8.3325,-184.59,662.9,-0.122,1.161,1.019,1.3559,1.2563,1.2681,1.0396,39.805,80.405,1,3,1,3,3,4,3,-8.2521,149.63,-3.1579,178.32,175.2,167.73,61.114,61.738,131.21,33.901,111.53,111.49,111.27,33.838,-212.68,3549.5,-97.559,4227.7,4157.8,3978.1,1437.7,79.451,309.76,62.134,319.8,314.63,315.23,128.08,4,3,3,5,5,4,5,3
-0.12959,0.51334,0.73511,1.1289,0.83894,0.93896,0.94639,-0.31462,56.13,0.60496,0.49717,0.36937,0.52688,0.41558,0.55023,0.38781,57.957,21.292,-2.6658,13.205,18.564,28.442,21.087,23.84,23.712,70.348,1434.5,1.2832,2.4563,2.2751,3.3525,2.4623,3.3481,2.2816,78.92,89.358,5,6,6,6,7,4,5,61.248,28.308,12.611,176.12,168.38,163.64,76.984,27.276,174.97,46.489,76.343,79.411,74.837,27.98,1163.3,572.39,290.23,3349.6,3203.3,3111.4,1461.2,101.81,235.55,100.66,256.64,247.37,248.38,142.77,5,4,3,4,4,4,4,0.068656,-0.18469,0.86176,0.98564,0.40214,0.91974,0.93936,51.671,-1.3825,0.36009,0.24466,0.1791,0.15668,0.24915,0.14211,0.14729,41.304,51.196,2.2196,-4.8886,23.373,26.449,10.532,24.853,25.233,1430.9,-52.25,0.38721,0.1355,1.24,1.273,1.1126,1.24,1.273,88.724,56.255,8,4,5,5,6,5,4,1.7212,-9.5646,25.157,46.289,27.336,42.803,39.319,16.63,24.506,30.577,18.231,13.952,19.428,16.125,27.005,-210.21,554.57,1028.6,605.02,954.72,872.62,25.381,50.198,58.11,82.888,63.433,73.256,65.959,6,7,3,7,7,6,6,2
-0.5669,-0.43763,0.6008,1.3322,1.14,0.93797,1.0968,-39.601,-3.6939,0.8712,0.67002,0.30262,0.60429,0.6261,0.44842,0.55734,44.935,39.904,-15.363,-11.503,16.333,36.22,31.011,25.311,29.971,-1081.9,-56.68,3.4124,0.5061,1.5762,3.9082,3.9021,2.136,3.4194,70.264,46.278,7,2,10,8,7,9,8,-2.3108,-30.312,-11.172,74.182,63.938,58.804,54.109,52.046,44.611,39.106,39.524,37.206,31.467,36.156,-36.197,-627.47,-175.8,1524.6,1336.7,1202.3,1097.1,141.39,39.802,46.768,174.58,151.31,135.5,166.05,4,5,2,6,6,6,5,0.71142,-0.17108,0.6205,1.0897,0.78827,0.72542,1.0367,71.664,2.1028,0.43427,0.31271,0.36398,0.35698,0.43884,0.32887,0.34742,13.525,33.716,8.113,-2.0085,6.4025,11.847,8.963,7.655,11.217,786.43,48.618,1.807,0.477,1.317,2.0675,1.9986,1.3267,1.8828,88.085,50.05,3,2,2,2,3,3,2,12.833,-12.68,12.18,91.609,76.545,75.586,64.235,71.328,83.88,52.453,81.315,79.681,64.405,62.129,269,-205.94,317.99,2052.8,1698,1673.5,1490.3,194.27,105.49,137.19,273.9,273.86,232.44,198.54,4,5,3,6,6,6,5,2
-0.26546,-0.84102,0.47048,1.0001,0.88198,0.96413,0.54044,-5.3447,-71.24,0.0099428,0.019079,0.02876,0.016854,0.018792,0.016897,0.025612,1.5074,0.822,-7.6925,-24.373,13.604,28.967,25.559,27.925,15.635,-157.17,-2066.2,-0.24878,-0.81836,0.51807,1.0676,0.94187,1.028,0.57938,-2.4222,-68.976,9,6,5,7,7,5,5,-5.2134,-4.7025,0.39578,9.3986,8.5411,6.9807,6.8449,3.5802,5.2374,3.5248,3.5061,3.9599,3.5181,2.2306,-138.87,-126.14,11.928,244.72,222.52,179.91,180.23,2.7439,6.6768,4.7104,15.74,15.298,13.134,10.704,4,4,2,3,3,4,4,-0.48633,0.71917,0.016417,1.0786,0.95009,0.89128,0.72788,-26.091,57.12,0.3101,0.3992,0.54165,0.32001,0.30502,0.38816,0.26434,35.257,22.273,-5.4085,8.1745,0.1915,11.979,10.631,9.901,7.9825,-275.88,633.48,-0.071,1.635,0.732,1.9455,1.6688,1.9166,1.2089,38.51,85.926,2,3,4,3,3,2,3,7.7845,-122.93,26.115,156.91,146.46,141.51,61.654,59.393,147.78,28.766,130.58,137.18,135.1,34.109,249.15,-2975.3,553.9,3643.8,3426.9,3315.9,1361.5,123.6,50.671,78.659,500.66,500.55,500.41,165.98,3,4,5,5,5,5,4,2
-0.19236,0.46969,0.69447,0.99228,0.66231,0.85202,0.85749,3.0946,63.011,0.48578,0.1538,0.13414,0.1654,0.27293,0.13445,0.18184,45.898,17.59,-8.2417,20.537,30.775,43.604,28.874,37.575,37.756,153.48,2780.2,0.28955,0.68555,0.88403,1.3994,1.3152,1.034,1.2905,49.974,87.223,8,9,8,7,8,6,8,-14.295,-75.838,29.914,148.1,116.2,133.04,108.4,76.518,92.964,103.97,98.508,81.802,89.541,75.142,-434.52,-2316.6,873.88,4261.4,3325.2,3843.9,3119.2,111.72,159.71,221.07,366.99,292.93,333.64,270.34,2,4,3,4,5,5,3,-0.25255,-0.3757,0.86843,0.9839,0.45458,0.94797,0.90798,5.232,-38.106,0.074436,0.04666,0.04304,0.017708,0.07711,0.024219,0.026461,10.645,10.177,-7.3427,-10.905,25.155,28.501,13.191,27.465,26.294,145.39,-1095.5,-0.067383,-0.28809,0.95728,1.0303,0.59723,0.99968,0.95964,34.313,-21.953,7,5,7,7,5,6,7,1.2995,-11.816,-5.2873,41.15,38.012,37.911,19.873,18.076,49.31,18.476,38.669,37.229,37.898,16.84,21.738,-216.65,-110.46,796.92,734.73,734.29,386.77,45.716,66.692,18.155,135.38,135.38,127.43,58.481,3,3,3,4,4,4,3,0
-0.97612,0.059679,-0.091368,1.0202,0.98537,0.25211,1.0114,-83.806,7.3109,0.1426,0.12373,0.24315,0.13001,0.14404,0.147,0.1277,5.1429,8.6178,-42.654,2.7164,-3.9529,44.584,43.046,10.995,44.209,-3692.6,324.62,-0.71826,0.33789,0.52954,1.5572,1.5566,0.60361,1.5323,-70.43,29.738,9,8,9,9,10,8,8,-28.846,22.367,-0.91311,66.567,63.325,53.99,37.246,15.837,66.095,21.352,43.248,43.004,48.243,11.541,-852.37,667.13,-23.224,1924.4,1828.2,1558.6,1077.1,25.046,145.4,35.747,151.04,150.79,145.66,58.355,4,4,3,4,4,5,4,0.073771,-0.94194,0.24758,0.98853,0.95201,0.97888,0.28259,7.9731,-83.421,0.12397,0.18572,0.081979,0.17678,0.18704,0.17514,0.0882,8.3664,5.4915,0.71069,-10.346,2.7338,10.855,10.448,10.758,3.0761,82.253,-921.21,0.27832,-0.74609,0.45435,1.5,1.4888,1.4976,0.50216,24.396,-74.318,2,3,2,3,3,3,2,24.731,-36.059,34.977,94.024,79.265,82.458,60.248,40.583,68.103,30.653,26.541,35.911,26.289,23.138,128.7,-259.05,238.81,626.63,517.87,559.57,395.61,79.162,60.274,71.662,151.08,133.01,139.02,92.918,1,1,1,2,1,2,1,4
-0.53245,-0.36004,0.61026,1.2096,0.86393,0.95225,1.013,-18.952,-18.599,0.44691,0.57556,0.56098,0.377,0.43005,0.47505,0.36048,53.657,49.436,-14.134,-8.774,15.414,31.01,22.34,24.1,26.164,-540.36,-425.1,0.23096,0.63574,1.8677,2.0102,2.0102,1.9915,1.8684,73.681,77.965,7,7,8,7,9,7,7,4.2472,7.9305,7.2873,107.16,91.796,91.339,72.078,59.35,86.387,65.398,57.833,47.142,55.69,49.183,84.977,201.59,185.36,2177.9,1863,1845.7,1480.9,144.21,144.85,127.76,236.38,198.88,187.29,192.66,5,7,5,7,8,7,5,0.66875,-0.53017,0.48925,0.99596,0.86097,0.72813,0.83645,56.216,-29.301,0.12752,0.09045,0.077782,0.063443,0.10144,0.060074,0.089851,6.2034,10.075,7.1665,-5.8855,5.4255,10.869,9.3452,8.0823,9.07,611.63,-331.66,0.975,-0.312,0.64,1.174,1.0668,0.84647,1.0912,68.669,-7.1812,1,2,3,2,2,2,3,3.3511,-17.048,7.838,35.537,33.461,32.703,16.035,14.07,30.24,8.0263,15.43,16.096,15.174,8.3608,88.079,-446.43,177.44,809.46,761.91,742.43,371.7,24.573,76.768,28.11,79.015,77.566,78.231,28.423,2,4,4,3,3,4,4,1
-0.054796,0.46294,0.85904,1.0638,0.58278,0.99617,0.93424,23.02,71.149,0.36463,0.19167,0.18258,0.14064,0.20658,0.16861,0.17138,43.858,17.329,-1.5775,11.837,22.416,27.696,15.065,25.875,24.439,584.29,1838.9,0.5625,0.77734,1.2935,1.3681,1.1314,1.3656,1.3183,59.967,89.271,7,5,7,8,5,6,9,7.1915,48.435,7.4112,75.659,69.037,73.465,31.097,14.963,61.072,30.82,37.781,37.911,38.68,16.113,120.95,756.01,110.86,1203.3,1104.6,1166.9,485.39,51.189,120.95,57.088,134.24,121.49,133.74,58.243,5,4,1,3,4,4,4,0.57672,-0.27621,0.75269,1.0072,0.6464,0.80854,0.96518,70.529,6.9769,0.14176,0.11087,0.21351,0.19406,0.15214,0.21587,0.17936,5.2735,12.094,17.289,-8.2405,22.611,30.236,19.366,24.273,28.988,2119.2,217.58,1.1655,-0.07373,1.0776,1.3546,1.2053,1.1958,1.2498,82.221,23.99,8,9,6,7,8,7,7,-5.0769,0.40142,-9.9771,29.531,20.387,26.643,21.671,19.316,29.906,30.489,37.657,29.34,34.457,30.715,-95.03,-50.915,-260.8,636.24,420.8,573.5,482.26,23.003,121.6,44.878,141.38,134.07,129.62,88.725,4,6,5,7,7,8,6,2
0.55728,0.47092,0.61916,1.2572,0.89677,0.94313,1.0935,47.24,45.563,0.53871,0.4248,0.60229,0.38372,0.43591,0.49967,0.36752,41.176,19.373,17.94,14.705,19.214,39.073,27.758,29.381,33.935,1524.7,1414.1,1.3513,1.9087,1.8479,2.1507,2.1425,1.9179,1.8644,82.476,80.631,7,5,7,7,7,7,7,32.376,-72.317,-47.518,142.89,124.47,114.02,100.29,89.915,90.862,53.77,82.002,81.497,73.105,62.2,635.52,-1499.2,-992.1,2746.3,2388.9,2174,1947.5,143.17,147.77,85.442,255.67,240.73,233.64,247.63,3,4,2,2,2,3,2,0.54194,-0.3616,0.58713,1.0329,0.73325,0.79598,0.89528,59.488,-8.4799,0.26158,0.44562,0.40134,0.34716,0.38733,0.44304,0.24692,29.766,38.787,16.179,-10.98,17.789,31.113,21.942,24.098,26.97,1781.4,-248.44,1.0159,0.17358,1.3401,2.3062,1.9041,2.2517,1.3935,88.066,72.094,9,3,6,5,7,5,7,-5.3576,-8.9132,-28.824,84.526,69.926,74.813,56.783,48.156,75.761,52.521,65.892,55.402,60.065,51.087,-99.169,-297.68,-631.77,1915.9,1587.8,1689,1287.8,60.29,121.62,25.229,215.24,214.69,211.69,163.51,5,5,4,5,5,5,5,5
-0.263,0.63849,0.72223,0.99935,0.69066,0.96404,0.76871,6.2499,71.276,0.012352,0.0081488,0.0067229,0.0049031,0.0065527,0.004815,0.0085327,1.179,0.76215,-10.786,26.176,29.615,40.974,28.316,39.526,31.521,256.18,2922.1,-0.23608,0.6521,0.73706,1.0083,0.7042,0.97285,0.78995,8.4728,73.011,12,13,15,15,12,13,13,-2.5583,1.6937,-0.8052,3.431,3.2416,2.0892,2.8543,1.3413,1.3459,0.6939,1.5226,1.5733,1.189,1.1364,-69.192,45.945,-21.547,93.015,87.884,56.714,77.271,0.56402,4.4207,0.2439,6.7429,6.5719,4.6712,5.0916,4,9,8,4,4,9,4,-0.89614,-0.44029,-0.0025699,0.99855,0.99847,0.44049,0.89624,-63.832,-26.158,0.015042,0.0082054,0.013319,0.016481,0.016493,0.0081611,0.015031,0.26582,0.26798,-16.116,-7.9166,-0.029907,17.957,17.956,7.92,16.118,-1149.1,-470.78,-0.8667,-0.42358,0.016846,1.0408,1.0408,0.46004,0.93679,-63.384,-25.602,7,4,4,6,6,4,7,-1.5329,0.38364,-1.4575,2.7315,1.8224,2.0255,2.645,1.233,0.50629,1.4051,0.86244,0.9508,0.54022,0.90793,-25.556,5.7851,-24.002,45.854,30.357,33.915,44.558,0.68598,1.4329,1.6463,4.0861,3.1782,2.8064,4.0054,5,5,5,6,5,5,6,0
-0.35217,-0.69493,0.49921,1.1271,0.90012,0.98053,0.80576,-14.023,-45.154,0.4674,0.3898,0.41902,0.34427,0.40073,0.30137,0.33032,37.138,39.248,-10.563,-21.621,16.102,34.841,27.781,30.471,24.753,-424.26,-1409.2,0.68457,-0.078369,1.1841,1.7662,1.7625,1.6801,1.517,54.309,49.76,9,6,8,6,9,5,7,31.005,-39.667,-6.6704,125.26,122.79,102.4,71.989,77.868,120.64,18.886,85.659,87.027,75.412,45.569,766.43,-1068.4,-181.02,3126.5,3062.4,2541.5,1831.3,164.92,175.67,19.863,355.99,355.35,315.48,166.3,5,6,4,6,6,6,6,-0.673,0.67658,0.01075,1.0646,0.97742,0.79052,0.80402,-37.477,48.884,0.21086,0.23415,0.46538,0.27044,0.22488,0.29863,0.22374,20.486,12.455,-7.3275,7.2755,-0.2105,11.448,10.516,8.5155,8.676,-423.38,538.27,-0.427,1.251,0.805,1.5752,1.354,1.4876,1.291,13.168,71.92,3,3,2,3,3,3,3,-42.446,62.827,38.112,230.29,221.59,208.19,101.07,93.614,210.39,47.516,87.68,89.471,84.38,61.578,-1128.3,1436.9,1023,5948.8,5715.6,5359.9,2657.3,109.51,399.45,110.12,402.75,399.62,402.58,255.45,4,4,5,5,5,5,3,2
-1.0024,0.19451,0.0060696,1.0213,1.0212,0.19481,1.0025,-79.018,10.988,0.0051498,0.015204,0.0088386,0.004193,0.0041963,0.014977,0.0051691,0.8688,0.86459,-35.086,6.8008,0.21118,35.745,35.743,6.8117,35.088,-2766,384.17,-0.99072,0.22095,0.023193,1.0303,1.0303,0.221,1.012,-77.567,12.434,8,7,7,10,10,7,9,-1.3756,0.35671,-0.25122,2.1526,1.9557,1.415,1.7021,0.89743,1.3564,0.85093,0.8437,0.87443,0.82247,0.74071,-33.041,9.6951,-5.1448,51.679,47.102,33.747,40.788,0.51829,3.3689,1.4024,4.0608,4.01,3.4133,3.1143,4,8,6,7,6,6,7,-0.66955,-0.29338,0.6445,0.9748,0.73103,0.70827,0.92956,-61.821,-1.2906,0.014014,0.0093637,0.016301,0.0050573,0.015475,0.012124,0.0057352,0.71128,1.4881,-15.403,-6.7444,14.83,22.426,16.815,16.294,21.386,-1422.3,-28.833,-0.64722,-0.27197,0.66699,0.98443,0.75246,0.7246,0.93983,-60.697,1.5659,5,5,4,8,4,4,8,-0.16768,0.15692,0.38379,2.7769,2.5471,1.9837,2.0357,1.9876,1.9794,0.82492,0.75368,1.0154,0.77456,0.64361,-3.7957,3.4604,6.6921,45.322,41.424,32.845,33.285,2.6524,2.9268,1.8598,3.8289,3.8284,3.0949,2.7531,4,5,4,6,5,6,6,0
-0.43452,0.32515,0.84306,1.0027,0.54274,0.90361,0.94849,-32.02,55.574,0.0080973,0.0059307,0.0063059,0.0051995,0.0077643,0.0060445,0.0051621,1.5138,0.42928,-17.376,13.004,33.72,40.103,21.705,36.141,37.935,-1280.7,2223,-0.41797,0.33911,0.85376,1.0125,0.56166,0.91517,0.95794,-28.845,56.405,12,12,12,14,14,13,15,-0.070943,0.48253,-0.39458,0.88716,0.74291,0.74203,0.61765,0.48773,0.50076,0.23356,0.36601,0.40252,0.3698,0.25068,-1.7454,12.119,-9.9543,22.221,18.528,18.647,15.469,1.0366,1.3872,-0.060976,1.7982,1.5095,1.7976,1.1442,7,7,8,7,7,7,7,0.095891,-0.35954,0.91949,0.99198,0.37219,0.9873,0.92451,48.034,-70.964,0.007928,0.0047746,0.0064351,0.0054646,0.0046964,0.0054629,0.0064708,0.6813,1.9651,2.3934,-8.9854,22.993,24.804,9.3007,24.687,23.118,1200.9,-1774.7,0.11182,-0.35132,0.92822,1.0012,0.38111,0.99757,0.93493,49.633,-66.64,7,9,9,9,9,9,9,0.10889,0.49579,0.085656,0.64038,0.57391,0.59047,0.34649,0.20162,0.30318,0.29565,0.26007,0.23932,0.28113,0.14883,2.1951,10.183,1.9741,13.088,11.752,12.079,7.0588,0.3811,1.1738,0.70122,1.3673,1.1738,1.3673,0.70122,7,6,7,7,7,6,8,0
0.27727,0.54957,0.81572,1.048,0.64086,0.99728,0.87432,49.785,69.401,0.15252,0.17257,0.10199,0.081877,0.14022,0.1081,0.10196,10.974,10.816,5.5176,11.12,16.241,20.968,12.923,19.959,17.41,989.3,1391.1,0.50684,0.94922,0.98706,1.2298,0.95259,1.1952,0.98774,61.669,88.923,5,6,5,5,7,4,5,11.998,22.048,-5.7123,43.492,31.13,40.28,31.001,24.054,26.972,38.75,38.157,30.548,31.858,34.889,87.447,207.1,-93.948,381.15,285.07,357.84,252.09,79.787,68.491,106.23,149.47,105.15,126.4,132.86,1,2,2,2,3,2,1,0.31018,-0.39182,0.83602,1.0578,0.58671,0.95492,0.95153,51.997,-25.477,0.35376,0.16051,0.27927,0.22574,0.2283,0.20407,0.29642,19.063,46.858,6.5142,-8.7239,18.349,23.201,12.811,21.033,20.796,1124.8,-603.19,1.3088,-0.1665,1.3188,1.5164,1.327,1.386,1.5005,81.291,44.16,4,4,4,4,6,3,3,3.5799,-35.634,25.961,109.05,77.608,103.92,72.835,32.777,81.13,81.286,62.574,52.139,62.975,53.584,102.66,-779.65,682.8,2598.8,1827.5,2471.9,1758.8,75.808,136.48,214.19,237.98,179.58,234.53,226.79,6,8,4,9,8,8,5,2
-0.44667,-0.12863,0.8521,1.0328,0.53752,0.89232,0.9964,-50.226,13.315,0.2679,0.24974,0.11728,0.13597,0.24181,0.14297,0.12531,38.365,35.934,-11.389,-3.4899,22.19,26.804,13.819,23.257,25.835,-1284.6,327.88,0.1543,0.19263,1.0571,1.2375,0.9918,1.19,1.2241,45.823,55.977,9,5,9,8,8,9,10,-9.5202,-57.212,18.56,77.998,68.658,72.648,40.843,25.617,58.09,29.061,48.795,51.119,49.759,14.355,-202.69,-1124.3,384.44,1540.8,1359.8,1431.9,804.07,30.732,26.784,57.652,164.81,163.06,159.55,70.222,3,5,3,6,6,4,5,0.94342,-0.12642,0.27642,1.003,0.96195,0.32154,0.98554,81.865,-3.348,0.07818,0.14441,0.06103,0.070138,0.076671,0.11215,0.067439,7.4895,7.5749,10.347,-1.443,3.083,11.029,10.566,3.613,10.822,896.75,-39.131,1.084,0.041,0.367,1.1109,1.0848,0.58409,1.1092,89.681,5.3159,3,2,2,4,3,2,3,-17.49,-0.409,-10.782,34.676,29.668,23.85,29.043,24.088,18.127,16.615,19.258,17.598,11.516,20.411,-389.64,-27.285,-240.06,789.91,675.41,542.74,660.93,19.695,30.732,17.561,77.753,70.579,44.818,71.954,3,6,4,7,7,7,3,1
